,Time,Voltage,Current,Power
496,0.004892799999999969,0.20069493716928208,0.4616694356392017,0.0926547183785875
497,0.0049027999999999685,0.18219433884708708,0.4633604804705467,0.08442165638719985
498,0.004912799999999968,0.16362900774383957,0.46490607469182876,0.0760721196959073
499,0.004922799999999968,0.14500554003327773,0.4662673108362645,0.0676113432076767
500,0.004932799999999967,0.12633055254480485,0.4674820635873793,0.05905726739777922
501,0.004942799999999967,0.10761068041255238,0.46851154302524467,0.05041684592608139
502,0.004952799999999966,0.08885257471794678,0.4693937417050371,0.04170684250698342
503,0.004962799999999966,0.07006290012662766,0.47008998786091905,0.03293586787002718
504,0.004972799999999966,0.05124833252050633,0.47063839244514716,0.02411943283294546
505,0.004982799999999965,0.032415556625863685,0.4710004022869856,0.015267740211138357
506,0.004992799999999965,0.013571263638304137,0.4712142470909926,0.006394972777396849
507,0.005002799999999964,-0.005277851154604926,0.4712414925544608,-0.0024871424555763097
508,0.005012799999999964,-0.02412509075212987,0.4711204873217866,-0.011365824511825752
509,0.005022799999999964,-0.042963758819786826,0.47081291606106124,-0.020227892574887975
510,0.005032799999999963,-0.06178716206851034,0.4703572463751149,-0.029062039411877474
511,0.005042799999999963,-0.08058861263275778,0.46971528183725697,-0.03785370289566935
512,0.005052799999999962,-0.09936143044666901,0.4689256088583047,-0.04659311926923636
513,0.005062799999999962,-0.11809894561746546,0.4679501496815188,-0.05526441927892251
514,0.0050727999999999615,-0.13679450079522434,0.4668276092064243,-0.0638594497588209
515,0.005082799999999961,-0.15544145353821384,0.46552002794304936,-0.07236110979461752
516,0.005092799999999961,-0.17403317867291582,0.4640662287920492,-0.08076292091143293
517,0.00510279999999996,-0.1925630706479113,0.46242836995772585,-0.08904662687376803
518,0.00511279999999996,-0.21102454588081915,0.4606453916876667,-0.09720748459298194
519,0.0051227999999999595,-0.22941104509739557,0.4586795691411556,-0.10522615932149562
520,0.005132799999999959,-0.24771603566201492,0.45656995908981024,-0.11309970026809613
521,0.005142799999999959,-0.26593301389869267,0.45427895274407426,-0.12080777105397345
522,0.005152799999999958,-0.2840555074018037,0.45184572241147514,-0.1283492659469261
523,0.005162799999999958,-0.3020770773357004,0.4492327742833595,-0.13570292349892563
524,0.0051727999999999575,-0.31999132072239367,0.4464793950513055,-0.1428695312978026
525,0.005182799999999957,-0.33779187271651073,0.4435482046545438,-0.1498269786903045
526,0.005192799999999957,-0.3554724088666892,0.44047860285437324,-0.15657799001087777
527,0.005202799999999956,-0.3730266473626194,0.4372333219421378,-0.1630996801992965
528,0.005212799999999956,-0.39044835126695215,0.4338518732744916,-0.1693967486141039
529,0.005222799999999955,-0.4077313307312457,0.43029709994018717,-0.17544560916840832
530,0.005232799999999955,-0.4248694451951929,0.42660862325717375,-0.18125296907876046
531,0.005242799999999955,-0.4418566055683266,0.4227493953995136,-0.18679461285729143
532,0.005252799999999954,-0.45868677639345434,0.41875914585687113,-0.19207928269836458
533,0.005262799999999954,-0.4753539779910207,0.41460093402144693,-0.19708220326588752
534,0.005272799999999953,-0.4918522885836609,0.4103145956105614,-0.20181417289033396
535,0.005282799999999953,-0.5081758464001801,0.40586329521539355,-0.20624992356884878
536,0.005292799999999953,-0.5243188517582141,0.4012869726863073,-0.21040232474441448
537,0.005302799999999952,-0.540275569124823,0.39654889564413764,-0.2142456802799565
538,0.005312799999999952,-0.5560403291543078,0.3916891058301033,-0.21779493933192715
539,0.005322799999999951,-0.5716075307024957,0.38667097157928865,-0.2210240392587721
540,0.005332799999999951,-0.5869716428168033,0.38153463413608435,-0.2239500109903654
541,0.0053427999999999505,-0.6021272067013512,0.37624356009131077,-0.22654648387715293
542,0.00535279999999995,-0.617068837656458,0.3708379876640251,-0.22883256600669988
543,0.00536279999999995,-0.6317912269917917,0.36528147910266284,-0.23078163387964787
544,0.005372799999999949,-0.6462891439125249,0.35961436693399307,-0.23241486134441497
545,0.005382799999999949,-0.6605574373778068,0.3538003063301005,-0.23370542369289424
546,0.0053927999999999485,-0.6745910379309106,0.3478797213250857,-0.2346765422838055
547,0.005402799999999948,-0.6883849595003836,0.3418163571485593,-0.23530123917227963
548,0.005412799999999948,-0.7019343011715711,0.33565072641081883,-0.2356047580809083
549,0.005422799999999947,-0.7152342489278941,0.32934666140533864,-0.23556001200715684
550,0.005432799999999947,-0.7282800773612479,0.3229447602623523,-0.2351942349872756
551,0.0054427999999999465,-0.7410671513509056,0.3164089392205369,-0.23448027125012513
552,0.005452799999999946,-0.753590927710367,0.3097798787525221,-0.23344730621511814
553,0.005462799999999946,-0.765846956801525,0.30302157580537425,-0.2320681516757485
554,0.005472799999999945,-0.7778308841156034,0.2961747898985436,-0.23037389867953728
555,0.005482799999999945,-0.7895384518202879,0.2892035953356782,-0.2283373589221924
556,0.005492799999999944,-0.8009655002725212,0.28214882727598223,-0.2259914765904123
557,0.005502799999999944,-0.8121079694964005,0.27497463391798505,-0.22330909161415088
558,0.005512799999999944,-0.8229619006256647,0.26772192254522764,-0.22032494221697752
559,0.005522799999999943,-0.8335234373102668,0.26035491168487823,-0.21701192090819066
560,0.005532799999999943,-0.8437888270865128,0.25291457712741305,-0.21340649438742124
