,time,inm,inp,nois,outm,outp,ip,im,vp
516,0.005506562799999961,1.3782005666937578,1.3618760435828237,0.07003830513829057,1.0600647112551578,1.1528412437288795,0.00016178968905933289,0.00018498382218723464,0.45696106798144426
517,0.005513116399999922,1.3949307861496247,1.3784647748094476,0.08669778047953616,1.0586736608084313,1.151965545399687,0.00016200861364268349,0.00018533158478817313,0.4707206790224271
518,0.005526223599999844,1.4082230195603296,1.3914815911450178,0.09985230535267357,1.0570335647675362,1.1516560070267647,0.00016208599824096837,0.0001857416087958086,0.4815800873897416
519,0.005530009999999999,1.405952656194093,1.3891335605532116,0.09754310837365218,1.0570302083631038,1.1521169395203728,0.00016197076511303976,0.00018574244790414696,0.4796826339543873
520,0.005530011,1.4009516936175863,1.3841325775775417,0.09254213559756397,1.0576946086471148,1.1528609794478395,0.00016178475512873547,0.00018557634782467858,0.4756145201400681
521,0.005530012999999999,1.3909497679015572,1.3741306110633655,0.08254018948246128,1.0583418407383804,1.153690038350615,0.00016157749040246472,0.00018541453980702727,0.46735611086468304
522,0.005530016999999999,1.3709459142169973,1.3541266757832287,0.0625362950001129,1.059570545090923,1.155261685866705,0.00016118457852343226,0.0001851073637197942,0.4508421601469904
523,0.005530019999999999,1.3559430219805897,1.3391237223507662,0.047533372165677865,1.0606198114339278,1.156547057093781,0.00016086323572039873,0.00018484504713711658,0.43847555967846985
524,0.0055300207999999995,1.3559422504300729,1.339122934481392,0.04753259245573239,1.0602083116467131,1.156151694638846,0.0001609620763289854,0.0001849479220794592,0.43840721530933
525,0.005530022399999999,1.3559407069734914,1.3391213583872108,0.047531032680351,1.060150751426193,1.1560958955435847,0.0001609760261089832,0.0001849623121401578,0.4384012852005501
526,0.005530025599999999,1.355937618618999,1.3391182047579782,0.04752791168848866,1.0602039039736173,1.1561480051998203,0.00016096299869161612,0.00018494902400334468,0.43840309257647964
527,0.005530031999999999,1.3559314361451476,1.3391118917364815,0.04752166394081448,1.0601529770663223,1.156099258502951,0.00016097518536639654,0.00018496175572835227,0.43839371612627187
528,0.005530044799999999,1.355919048141512,1.3390992426448995,0.04750914539320576,1.0602030693365452,1.1561497058992305,0.00016096257352415932,0.00018494923265421903,0.4383875677018076
529,0.005530070399999999,1.3558941799388788,1.3390738522957475,0.047484016117313094,1.0601538412217684,1.1561051468416514,0.00016097371328527288,0.00018496153968783346,0.4383627239575981
530,0.005530121599999999,1.3558440749801337,1.3390227031614657,0.04743338907079962,1.0602035844475584,1.1561602994948073,0.00016095992511822033,0.00018494910388255903,0.43832512844342925
531,0.0055302239999999985,1.3557423926891716,1.3389189329894697,0.04733066283932055,1.0601556206055842,1.156127096390015,0.00016096822589872772,0.00018496109484544832,0.43823636670876404
